ID	Gender	Age	Event_help_in1year	Ask_or_accept	Closeness_with_helper	Willingness_to_accept	Self_Benefit	Benefactor_Cost	Predicted_help_rate	Gratitude	Indebtedness	Guilt	Obligation	Pressure	Need_to_repay	Second_order_belief_Need_Repay	Need_to_Repay_relative_to_benefit	Need_to_Repay_relative_to_cost	E2_Need_to_Repay_relative_to_benefit	E2_Need_to_Repay_relative_to_cost	Perceived_care	Benefactor_Selfishness	Desire_to_repay	Desire_to_Repay_immedately	Way_to_repay_money	Way_to_repay_future_help	Way_to_repay_thanks	Way_to_repay_cooperation	Way_to_repay_be_friend	Way_to_repay_gift	Way_to_repay_other	Already_monetary_repay	Already_future_help	Already_thanks	Already_cooperation	Already_be_friend	Already_gift	Already_other	Willingness_for_future_interaction	Whether_reject
6295	1	18	1	2	60	100	60	100	50	90	50	10	0	0	0	50	50	50	50	50	50	0	60	80	0	1	1	0	0	0	0	0	1	1	0	0	0	0	80	0
6298	1	18	1	1	79	92	87	62	79	100	64	39	24	63	73	65	57	60	58	62	83	30	72	59	0	1	0	1	0	0	0	0	1	0	0	1	0	0	64	0
6299	2	19	1	2	55	100	100	0	0	100	0	55	0	0	80	0	50	51	0	0	22	0	83	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	91	0
6301	2	18	1	1	80	90	80	27	87	96	51	14	0	0	93	81	79	73	68	80	75	24	83	13	0	1	1	0	1	0	0	0	0	1	0	1	0	0	76	0
6302	2	19	1	1	80	100	89	80	100	50	20	0	0	0	50	0	80	0	0	0	60	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	100	0
6304	2	18	1	2	74	100	27	41	90	90	16	5	0	20	71	5	80	80	10	10	85	40	85	81	0	1	1	0	0	0	0	0	1	1	0	0	1	0	100	0
6306	1	19	1	2	70	92	92	94	82	94	0	0	0	0	88	62	93	91	0	0	0	0	100	50	0	0	1	0	1	0	0	0	0	1	0	1	0	0	98	0
6307	2	18	1	1	80	100	100	61	100	100	80	80	20	20	100	60	50	50	50	50	73	51	72	44	0	1	0	0	0	0	0	0	1	0	0	0	0	0	55	0
6308	2	18	1	1	83	90	50	37	92	60	21	4	9	100	5	5	50	53	47	50	15	22	56	44	0	1	1	0	1	1	0	0	1	1	0	0	0	0	50	0
6309	2	19	1	1	66	100	100	100	91	100	37	2	0	0	76	20	87	96	22	8	100	22	44	13	0	1	0	0	1	0	0	0	1	0	0	1	0	0	93	0
6310	2	17	1	1	100	100	21	13	100	78	14	9	0	0	35	21	13	50	54	50	50	50	60	42	0	1	0	1	0	0	0	0	0	0	1	0	0	0	100	0
6311	2	17	1	2	75	90	90	91	86	100	100	60	0	0	90	21	91	78	99	64	93	59	95	82	0	1	0	0	0	0	0	0	0	1	0	0	0	0	94	0
6312	2	18	1	2	41	83	88	16	0	100	17	0	53	0	92	0	55	57	0	0	100	1	63	50	0	1	0	0	1	0	0	0	1	0	0	1	0	0	85	0
6313	1	19	1	1	20	100	80	80	50	90	0	0	0	0	50	0	60	60	0	0	50	0	60	50	0	1	0	1	1	0	0	0	0	1	0	1	0	0	100	0
6314	2	19	1	1	0	80	80	30	79	79	41	21	0	0	51	21	50	49	20	21	41	60	60	42	0	0	1	0	1	1	0	0	0	1	0	0	0	0	42	0
6315	2	19	1	2	50	40	65	61	50	75	60	50	0	43	59	50	63	62	43	40	60	61	52	30	0	1	0	0	0	0	0	0	0	1	0	0	1	0	60	0
6317	2	19	1	2	82	36	87	88	81	75	87	63	15	52	87	40	66	84	65	27	79	69	70	41	0	1	0	0	0	1	0	0	0	0	0	0	1	0	73	0
6318	1	19	1	2	60	40	20	30	60	70	20	0	0	0	60	10	70	70	20	20	70	0	70	70	0	0	0	0	1	0	0	0	0	1	0	0	0	0	70	0
6319	1	19	1	1	80	100	100	50	100	60	25	0	0	0	100	15	60	58	64	65	74	52	82	35	0	0	1	0	0	0	0	0	1	1	0	0	0	0	62	0
6320	2	18	1	1	85	100	90	100	80	81	81	83	40	42	100	41	80	80	79	79	83	81	81	61	0	1	1	0	0	0	0	0	0	0	1	1	0	0	60	0
6321	2	18	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
6323	2	18	1	2	70	80	80	40	90	59	40	0	0	0	79	74	60	61	83	65	83	22	76	24	0	1	1	0	1	0	0	0	1	1	0	1	0	0	89	0
6324	2	18	1	1	100	62	63	42	80	76	54	51	0	23	57	60	58	59	62	60	57	61	60	63	0	1	0	0	0	0	0	0	1	0	1	0	0	0	59	0
6327	2	18	1	1	82	84	87	43	78	49	18	22	0	0	10	19	82	74	16	18	48	51	67	20	0	1	1	0	1	0	0	0	1	1	0	0	0	0	83	0
6328	1	19	1	1	75	100	60	50	80	80	50	1	1	10	70	60	50	51	49	48	60	50	80	80	1	1	0	0	0	0	0	1	1	0	0	0	0	0	69	0
6330	2	19	1	1	100	100	100	100	100	100	61	0	0	0	85	100	100	100	100	100	100	0	100	84	0	0	0	0	0	0	1	0	0	1	0	0	0	0	85	0
6332	2	18	1	1	61	100	100	50	80	100	50	10	0	0	50	10	100	82	50	50	100	3	100	100	0	1	1	0	1	0	0	0	0	1	0	1	0	0	100	0
6333	1	17	1	1	64	89	78	82	56	100	83	45	35	10	0	67	77	77	71	67	50	56	62	60	0	1	0	0	1	0	0	0	0	1	0	1	0	0	70	0
6334	2	18	1	1	60	40	100	20	81	59	15	5	0	0	52	0	61	50	19	31	81	33	76	22	0	1	0	1	1	0	0	0	1	0	1	1	1	0	82	0
6335	2	18	1	1	100	100	100	85	78	81	15	13	0	0	20	30	77	52	57	51	89	0	71	100	0	1	1	0	0	0	0	0	1	1	0	0	0	0	100	0
6336	2	19	1	1	84	86	79	0	97	71	2	1	0	0	1	1	10	1	1	1	86	7	7	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	97	0
6337	2	20	1	1	76	81	90	40	56	96	66	83	0	17	81	65	85	79	86	82	78	63	97	62	0	1	0	0	0	0	0	0	0	1	1	1	0	0	81	0
6338	2	18	1	1	71	100	100	33	80	90	18	27	4	78	82	35	61	61	50	50	88	8	80	61	0	1	1	0	1	0	0	0	1	1	0	1	0	0	80	0
1249	2	19	1	3	95	75	51	11	85	100	91	71	20	82	89	61	59	85	50	60	64	60	100	98	0	1	1	1	1	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1251	2	19	1	3	32	81	10	25	0	35	52	0	80	73	74	14	81	76	49	53	56	5	83	72	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	23	1
1252	2	18	1	1	54	100	54	60	99	52	5	5	100	100	75	100	83	79	100	100	82	81	56	42	0	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	1	1
1255	1	17	1	1	100	56	33	71	20	40	71	11	10	50	82	21	22	62	16	22	20	20	60	20	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	41	1
1258	2	18	1	1	33	53	32	46	40	55	37	49	52	47	45	59	51	45	52	52	43	49	51	40	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	42	1
1263	2	18	1	3	35	21	50	41	57	68	59	64	16	22	71	17	78	60	66	54	48	50	62	23	0	1	1	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	89	1
1264	1	18	1	1	0	50	20	10	20	40	0	0	0	0	40	20	50	50	50	50	40	60	40	60	0	0	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	0	1
1266	2	17	1	1	62	37	57	61	80	71	36	39	0	0	92	54	82	82	71	76	67	64	100	100	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	58	1
1274	1	18	1	1	82	82	65	19	80	61	85	0	0	0	87	0	50	50	50	50	50	0	80	80	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	80	1
1277	2	18	1	1	57	62	46	57	59	54	52	56	56	53	58	56	57	55	49	54	49	55	56	57	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	65	1
1282	1	18	1	1	80	100	80	100	100	40	0	100	0	0	0	0	100	100	100	0	80	0	100	40	0	1	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	100	1
1289	2	18	1	1	0	73	61	62	75	76	25	14	0	21	77	39	78	38	39	39	81	20	80	76	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	23	1
1290	1	18	1	2	10	90	40	19	13	53	73	60	17	23	17	14	42	37	19	17	54	64	18	17	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	21	1
1297	2	18	1	1	100	80	100	100	100	100	58	46	0	0	100	86	77	100	81	81	100	21	100	42	0	1	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1301	1	18	1	2	61	47	73	42	45	43	53	48	47	50	49	47	36	47	48	50	50	43	44	46	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	39	1
1302	1	18	1	1	44	51	36	34	65	93	35	44	0	22	89	51	43	51	56	53	100	0	90	79	0	1	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	69	1
1307	2	19	1	1	9	86	14	13	86	20	51	35	10	64	7	5	9	16	5	3	71	2	80	37	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	14	1
1308	1	19	1	1	0	0	11	3	6	36	6	4	0	0	26	4	52	15	48	0	13	0	59	30	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	57	1
1324	1	18	1	1	100	59	100	53	66	100	99	77	17	17	100	38	51	50	39	41	100	14	70	16	0	1	0	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1326	1	18	1	3	0	32	35	32	51	100	52	19	54	50	66	30	50	56	43	58	47	32	100	44	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	61	1
1327	1	19	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1
1328	2	18	1	1	52	79	69	32	50	100	0	0	0	0	0	0	50	51	51	51	52	52	52	55	0	1	1	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1331	1	19	1	3	68	6	55	61	38	44	41	63	49	45	91	71	81	61	84	79	61	74	56	47	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	51	1
1338	2	19	1	1	67	89	54	56	84	80	19	11	0	6	86	9	53	51	18	21	94	62	75	79	0	1	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	72	1
1345	1	18	1	2	79	43	57	59	48	57	42	54	58	78	58	77	76	77	68	70	60	68	72	73	0	0	0	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	64	1
1348	1	17	1	1	100	100	43	88	76	40	0	0	0	22	54	64	55	65	76	70	59	78	76	58	0	1	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	67	1
1356	2	17	1	1	58	83	56	79	81	90	84	82	27	19	73	63	77	85	43	80	89	39	77	63	0	1	1	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	70	1
1368	1	18	1	2	59	39	47	61	100	64	29	53	61	49	64	56	62	65	55	71	58	56	97	53	0	1	0	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	46	1
1376	2	20	1	1	18	75	12	18	0	67	80	82	0	16	17	0	0	0	0	0	95	0	16	87	0	0	1	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	82	1
1390	1	18	1	1	0	0	30	11	10	60	0	0	0	19	29	23	50	50	50	50	44	50	50	52	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	65	1
1396	2	19	1	1	63	100	56	57	75	40	83	77	0	0	100	61	20	30	13	15	90	0	100	100	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	56	1
1413	2	19	1	1	88	65	30	81	100	90	80	81	20	46	83	85	81	66	83	81	84	29	100	45	0	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1419	1	20	1	1	100	60	100	100	77	71	58	44	69	67	50	65	96	100	48	79	100	34	100	100	1	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	80	1
1423	2	17	1	1	60	60	40	50	60	60	20	20	0	20	20	20	40	40	20	20	20	40	40	20	0	0	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	40	1
1433	1	18	1	2	36	71	20	23	54	31	36	25	13	16	18	18	27	17	21	22	49	26	30	30	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	31	1
1437	2	23	1	1	100	68	80	33	100	100	6	4	7	7	3	5	53	50	53	16	100	18	50	100	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	100	1
1438	2	19	1	1	54	9	42	18	100	88	6	8	8	11	9	6	56	60	8	8	87	9	7	10	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	61	1
1439	2	18	1	1	50	20	28	24	26	76	24	17	19	23	71	17	75	69	26	48	2	12	73	9	0	1	1	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	81	1
1441	1	17	1	1	51	50	15	17	82	34	34	37	0	0	0	0	52	62	35	26	42	56	49	51	0	1	1	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	43	1
1449	1	19	1	1	20	70	50	10	40	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1
1457	2	19	1	1	69	88	43	55	0	45	84	81	0	56	65	48	67	69	61	71	72	0	54	100	0	1	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	43	1
1460	2	19	1	3	0	51	39	48	67	82	0	5	7	7	7	0	8	51	50	51	74	4	51	46	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1
1464	2	18	1	1	8	51	54	45	100	73	70	42	22	69	80	34	56	46	13	14	100	7	85	45	0	1	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1480	1	18	1	2	40	44	51	48	44	50	49	44	48	44	48	43	45	50	50	42	48	49	49	48	0	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	48	1
1481	2	17	1	1	100	91	87	88	80	64	66	77	25	16	77	67	81	84	70	71	88	10	79	39	0	1	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	100	1
1494	2	18	1	2	37	56	45	43	53	51	49	52	48	51	47	47	77	75	68	43	57	44	74	47	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	52	1
1499	1	18	1	1	91	81	50	52	71	70	52	64	40	61	38	42	70	71	51	52	79	20	80	81	0	1	0	0	1	0	1	NA	NA	NA	NA	NA	NA	NA	92	1
1515	1	18	1	1	80	78	59	57	100	81	81	77	0	24	82	21	82	80	81	82	82	18	78	79	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	80	1
1517	1	17	1	2	91	81	90	89	66	59	93	93	0	0	47	0	100	100	100	100	100	0	100	100	0	1	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	100	1
1529	2	18	1	1	86	59	82	60	70	73	23	21	0	0	81	59	81	84	67	60	46	0	78	23	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	84	1
1532	2	18	1	1	3	64	3	8	6	20	46	27	40	51	45	47	57	50	47	34	51	40	71	52	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	19	1
1538	2	19	1	1	63	69	58	60	73	61	55	63	62	58	69	60	60	58	60	61	67	62	62	59	1	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	55	1
1541	1	17	1	1	56	48	35	20	14	19	29	29	32	52	39	30	37	37	34	35	30	73	17	27	1	1	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	16	1
1545	2	18	1	1	75	100	0	0	58	63	24	24	0	0	0	0	57	50	20	19	100	0	45	40	0	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1552	1	17	1	1	80	50	60	20	60	100	61	40	0	0	100	61	100	100	100	100	100	0	100	61	0	1	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1554	2	18	1	2	61	77	62	64	85	46	17	47	30	30	36	31	50	46	47	51	71	2	48	46	0	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	36	1
1557	1	18	1	1	90	90	80	70	50	90	30	16	0	0	50	0	60	60	0	0	100	0	60	40	0	1	1	1	1	1	0	NA	NA	NA	NA	NA	NA	NA	80	1
1566	2	17	1	1	0	22	9	4	0	13	0	0	0	0	0	0	35	6	0	0	33	3	22	11	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1
1581	2	19	1	1	50	50	60	50	90	100	100	100	0	0	0	0	50	50	50	50	100	26	100	58	0	1	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1584	1	18	1	1	82	66	61	12	70	40	4	10	3	2	1	2	60	66	53	40	11	11	19	14	0	1	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	75	1
1592	1	18	1	1	95	97	87	84	83	95	89	85	88	89	86	87	89	87	89	87	95	90	88	86	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	93	1
1594	1	19	1	1	66	35	33	36	87	11	34	45	1	60	84	18	43	40	46	50	45	47	88	71	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	58	1
1602	1	18	1	1	100	80	42	43	42	90	0	0	0	0	42	0	19	72	0	0	100	0	44	42	0	1	1	0	1	0	1	NA	NA	NA	NA	NA	NA	NA	100	1
1606	1	17	1	1	44	40	51	49	46	47	45	54	57	45	55	53	55	49	53	53	50	52	49	59	0	0	0	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	56	1
1619	1	18	1	1	63	66	63	77	74	83	80	76	79	83	69	68	77	78	93	74	76	78	81	80	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	70	1
1623	1	18	1	1	100	54	100	76	100	90	0	0	0	0	0	70	0	70	70	70	100	20	20	0	0	1	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	84	1
1634	1	17	1	1	100	100	0	0	6	0	100	100	100	0	0	0	0	0	0	0	0	100	0	0	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	100	1
1635	1	18	1	1	92	80	82	29	100	59	20	18	0	0	36	41	25	27	53	59	73	81	64	73	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	64	1
1645	2	18	1	1	81	81	61	66	86	100	70	77	0	0	70	0	81	80	0	0	65	0	76	78	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	78	1
1656	1	18	1	2	52	28	62	41	42	36	62	41	21	25	76	24	87	66	58	59	27	44	49	49	0	1	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	41	1
1661	2	18	1	2	61	85	78	70	71	72	78	81	79	84	76	76	86	72	83	72	57	67	81	83	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	89	1
1670	1	18	1	2	81	60	68	50	51	72	62	58	70	63	55	61	69	56	45	61	72	50	44	67	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	70	1
1671	1	19	1	1	75	51	34	13	88	73	0	0	0	0	65	0	71	82	79	76	74	8	79	73	0	1	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1672	1	18	1	1	0	100	0	0	0	0	0	0	2	0	100	0	0	0	0	0	40	0	0	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1
1674	2	18	1	1	53	50	60	62	21	84	93	89	75	78	79	79	83	84	87	87	77	92	91	71	1	1	1	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	62	1
1715	1	19	1	1	74	81	72	71	69	83	86	80	92	96	85	85	76	80	67	36	55	62	74	89	0	0	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	65	1
1725	1	19	1	1	81	89	29	74	53	45	77	59	32	39	6	18	63	71	31	24	66	41	66	71	0	1	1	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	81	1
1730	2	17	1	1	39	72	55	55	83	93	67	57	52	54	66	60	57	70	71	74	91	15	72	11	0	1	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	55	1
1734	1	18	1	3	55	89	55	57	59	58	62	67	61	62	63	54	58	59	65	55	67	57	58	62	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	54	1
1740	1	20	1	2	58	57	72	69	72	74	81	65	74	68	69	70	74	77	75	70	78	72	74	79	0	0	1	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	100	1
1748	1	18	1	1	16	50	50	46	54	50	42	50	51	45	50	48	43	44	46	47	41	41	46	42	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	52	1
1774	1	18	1	2	84	86	21	52	86	38	28	23	0	0	47	49	52	46	54	48	51	19	60	41	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	81	1
1777	2	17	1	1	89	52	41	30	86	59	21	0	0	0	34	0	64	56	18	16	89	39	34	41	0	1	0	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	79	1
1782	1	18	1	1	100	0	50	49	64	61	62	21	0	0	0	0	50	0	0	0	0	0	47	25	0	0	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1783	1	20	1	1	10	80	40	60	100	30	0	0	0	0	0	0	0	0	100	100	80	20	0	0	0	0	0	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	10	1
1790	1	20	1	2	50	41	21	36	29	20	16	37	77	34	38	31	31	37	39	34	38	28	33	36	1	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	41	1
1792	1	19	1	1	61	53	61	49	70	85	21	50	10	5	91	20	50	81	80	9	90	0	70	45	1	1	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1804	1	23	1	1	100	72	100	14	100	100	69	1	4	3	2	2	3	50	2	4	100	100	100	100	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	100	1
1808	1	19	1	1	85	60	8	80	0	90	0	0	0	0	0	0	90	90	60	60	0	0	90	50	0	1	1	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	96	1
1813	1	18	1	3	40	35	25	28	31	52	53	58	63	49	46	31	43	35	32	44	34	27	30	20	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	22	1
1839	2	18	1	1	40	82	69	30	75	78	71	79	23	37	75	70	68	61	66	78	24	48	76	39	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	69	1
1841	2	18	1	2	43	44	44	47	50	49	48	58	44	50	55	50	53	51	60	56	54	59	67	70	0	1	1	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	72	1
1845	1	17	1	1	96	74	44	29	69	51	47	13	9	9	27	20	45	26	88	42	38	37	37	33	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	100	1
1852	2	19	1	2	87	100	82	86	100	92	100	65	100	100	72	50	73	68	84	60	50	37	90	85	0	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	50	1
1854	1	18	1	1	49	67	41	62	56	61	50	50	0	50	63	62	64	59	37	33	84	82	82	77	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	58	1
1859	1	24	1	3	20	100	21	24	99	6	100	76	8	20	34	4	69	32	4	35	91	16	97	28	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	22	1
1860	2	22	1	3	60	100	72	79	73	54	61	82	61	70	60	63	68	67	67	62	67	64	83	69	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	79	1
1862	1	24	1	1	66	35	33	30	34	32	34	6	9	7	29	13	51	52	50	45	71	30	63	24	0	1	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	74	1
1865	2	23	1	1	0	68	20	9	18	22	74	39	43	48	42	35	31	48	49	48	38	35	38	52	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	29	1
1872	2	22	1	1	40	85	30	30	100	70	38	10	0	0	10	0	50	50	0	0	80	70	70	0	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	50	1
1876	2	25	1	1	63	25	60	26	100	21	81	21	38	24	36	16	34	89	27	30	100	28	44	57	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	68	1
1879	2	22	1	3	36	94	34	47	57	46	34	43	50	45	51	48	43	67	24	38	21	41	32	18	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	27	1
1881	1	23	1	1	90	70	70	50	92	80	91	36	17	22	53	24	72	62	19	19	92	25	75	32	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	85	1
1891	2	22	1	2	63	91	19	21	10	10	9	12	0	14	20	15	20	18	13	21	51	50	10	13	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	9	1
1898	2	26	1	1	74	100	77	41	18	100	100	83	98	89	100	78	100	86	35	35	93	56	100	100	0	0	1	0	1	0	1	NA	NA	NA	NA	NA	NA	NA	69	1
1899	2	22	1	1	0	69	29	40	80	69	20	17	4	8	6	6	10	20	10	8	80	19	8	60	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	6	1
1914	2	24	1	1	50	100	82	50	48	62	82	72	13	34	65	14	68	60	15	9	99	7	98	92	0	1	1	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	97	1
1919	1	22	1	2	59	71	60	61	62	58	71	67	72	71	68	77	65	70	76	71	60	63	72	82	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	65	1
1926	2	18	1	1	80	20	20	20	100	60	60	60	40	0	100	40	60	40	20	20	50	0	100	50	0	0	1	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	80	1
1930	1	25	1	1	99	100	58	61	100	100	65	86	0	24	100	0	63	63	17	13	100	0	82	99	1	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	95	1
1932	1	24	1	1	71	100	21	9	58	9	0	0	0	0	0	0	31	30	30	30	40	40	40	40	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	59	1
1934	1	20	1	1	50	80	90	60	70	100	100	100	20	80	100	40	90	80	80	60	100	0	100	100	0	1	1	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1935	2	25	1	1	6	100	6	33	100	11	100	99	42	91	4	7	100	97	6	6	100	51	96	100	1	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	15	1
1938	2	20	1	1	64	20	50	43	22	63	53	33	53	58	42	46	50	34	50	61	69	69	25	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	29	1
1939	2	20	1	1	100	51	50	75	40	10	5	10	4	0	5	14	15	9	14	10	50	9	20	4	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	20	1
1950	1	18	1	1	60	63	66	64	64	65	66	65	65	64	71	68	65	65	65	67	62	61	67	61	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	61	1
1965	1	19	1	2	94	49	61	56	93	52	53	58	58	57	60	57	53	55	54	56	53	50	52	48	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	54	1
1968	2	18	1	1	34	100	97	63	56	53	57	53	57	51	56	54	58	56	65	59	69	61	54	47	0	1	1	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	68	1
1970	2	17	1	1	92	89	37	23	100	75	0	0	0	0	0	0	0	0	0	0	100	0	76	44	0	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	100	1
1975	1	19	1	1	46	0	16	15	23	10	0	0	0	0	0	0	50	50	50	50	50	50	15	8	0	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	100	1
